"planningReference","status","decision","receivedDate","localAuthority","consentStage","county","town","siteAddress","postcode","proposal","units","estimatedGdv","indicativeLoanAt70Ltgdv","valuationMedianPrice","applicantName","applicantCompany","agentName","agentCompany","planningUrl","note"
"253074FUL","Granted with Conditions","Granted with Conditions","11/08/2025","London Borough of Ealing","primary_consent","greater-london","ealing","6 Ross Close Northolt UB5 4GZ","UB5 4GZ","Conversion of single dwelling house (Use Class C3) into House in Multiple Occupation Maximum 6 persons (Use Class C4) and associated internal alterations","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T0RMHLJMMJ700","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"253034FUL","Granted with Conditions","Granted with Conditions","07/08/2025","London Borough of Ealing","primary_consent","greater-london","ealing","57 Almond Avenue Ealing W5 4AD","W5 4AD","Change of use of dwellinghouse (C3) to Children's home (C2)","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T0MJ4EJMMG200","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252376FUL","Granted with Conditions","Granted with Conditions","18/06/2025","London Borough of Ealing","primary_consent","greater-london","ealing","86 St Josephs Drive Southall UB1 1RW","UB1 1RW","Change of use of the existing single dwellinghouse (Use Class C3) into library, archive and records office associated with Sikh temple (Use Class F1)","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SY28Y3JML0400","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"251239FUL","Granted with Conditions","Granted with Conditions","28/03/2025","London Borough of Ealing","primary_consent","greater-london","ealing","41 Loveday Road West Ealing W13 9JT","W13 9JT","Conversion of single family dwellinghouse (Use Class C3) to large HMO comprising 7 bedrooms for a maximum of 10 residents (Use Class Sui Generis)(Retrospective Application)","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=STUEQSJMITQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"250904FUL","Granted with Conditions","Granted with Conditions","08/03/2025","London Borough of Ealing","primary_consent","greater-london","ealing","103 Havelock Road Southall UB2 4PB","UB2 4PB","Change of use from residential (Use Class C3) to residential care home (Use Class C2) for children and young persons with Special Educational Needs and Disabilities ('SEND') or Learning Difficulties ('LD') or Emotional and Behavioural Difficulties ('EBD')","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SSSYPVJMI8000","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"250058FUL","Granted with S106 conditions","Granted with S106 conditions","07/01/2025","London Borough of Ealing","primary_consent","greater-london","ealing","15 Muirfield Acton W3 7NR","W3 7NR","Change of use of single dwellinghouse (Use Class C3) to a small House in Multiple Occupation (HMO) with a maximum occupancy of 6 persons (5 bedrooms) (Use Class C4); part single and part two storey rear extension; rear roof extension incorporating a Juliet balcony; installation of additional dormer window to front elevation; and alterations to side elevation fenestration","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SPQFHPJMGLA00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252923FUL","Granted with Conditions","Granted with Conditions","30/07/2025","London Borough of Ealing","primary_consent","greater-london","ealing","44 Rugby Avenue Greenford UB6 0EZ","UB6 0EZ","Change of use of a dwellinghouse (Class C3) to residential care home (Class C2)","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T07PTLJMM7T00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252721HH","Granted with Conditions","Granted with Conditions","15/07/2025","London Borough of Ealing","primary_consent","greater-london","ealing","22 Teignmouth Gardens Perivale UB6 8BX","UB6 8BX","Conversion of garage into granny annexe with habitable roof space ancillary use to existing dwellinghouse; alterations to fenestrations","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SZFHI4JMLRM00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252487FUL","Granted with Conditions","Granted with Conditions","25/06/2025","London Borough of Ealing","primary_consent","greater-london","ealing","19-21 Masefield Avenue Southall UB1 2ND","UB1 2ND","Conversion of a single family dwellinghouse at 19 and 21 Masefield Avenue into two dwellinghouses","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SYF4SGJML8Q00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"251346FUL","Granted with Conditions","Granted with Conditions","03/04/2025","London Borough of Ealing","primary_consent","greater-london","ealing","1A Lynwood Road Ealing W5 1JH","W5 1JH","Change of use from a single dwellinghouse (Class C3) into an 11-bed HMO (Sui-Generis); part single, part two storey rear extension (following demolition of existing rear additions); alteration of roof from hip to gable end; rear roof extension; alterations to side fenestrations","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SU49XOJMJ1500","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"251324FUL","Granted with S106 conditions","Granted with S106 conditions","01/04/2025","London Borough of Ealing","primary_consent","greater-london","ealing","21 Gunnersbury Crescent Acton W3 9AA","W3 9AA","Change of use of dwellinghouse (Use Class C3) to HMO (Use Class C4) into a 10-bed HMO (Sui-Generis) Single-storey side extension with conversion of the garage into a habitable room, Alteration of roof from hip to gable end; rear roof extension with the provision of refuse and cycle storage.","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SU1SMLJMIZE00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"250883FUL","Granted with Conditions","Granted with Conditions","07/03/2025","London Borough of Ealing","primary_consent","greater-london","ealing","249 Conway Crescent Perivale UB6 8JF","UB6 8JF","Change of use from a dwellinghouse (Use Class C3) to a 6 person HMO (Use Class C4) with provision of cycle storage, refuse storage; single storey side/rear infill extension; single storey rear extension; first floor rear extension (part retrospective)","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SSR3FCJMI6R00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"252197FUL","Granted with Conditions","Granted with Conditions","09/06/2025","London Borough of Ealing","primary_consent","greater-london","ealing","243 Conway Crescent Perivale UB6 8JF","UB6 8JF","Change of use of a dwellinghouse (Use Class C3) into House in Multiple Occupation (Use Class C4) comprising 5no. bedrooms (Part Retrospective)","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SXH3TZJMKNF00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"190233FUL","Granted with S106 conditions","Granted with S106 conditions","18/01/2019","London Borough of Ealing","primary_consent","greater-london","ealing","43 Craven Avenue Ealing London W5 2SY","W5 2SY","Conversion of existing dwellinghouse into a Large House in Multiple Occupation (15 persons max) (Use Class Sui Generis)","1","500000","350000","500000","","","","","https://pam.ealing.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PLJ5MBJMJ3W00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01441/FUL","Approved","Approved","27/11/2025","Southampton City Council","primary_consent","hampshire","southampton","86 - 88 Shirley High Street Southampton SO16 4FB","SO16 4FB","Erection of a first-floor extension and roof alterations including dormer windows and roof lights, to facilitate conversion into a 14-bed (14 person) house in multiple occupation (HMO) and 2x ground floor commercial units with installation of extraction flues (amended description)","2","500000","350000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T5V8BEOZ08G00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01403/FUL","Approved","Approved","06/11/2025","Southampton City Council","primary_consent","hampshire","southampton","63 Millbrook Road East Southampton","","Change of use from a learning and non-residential learning institutions (Use Class F1) to 2 residential units (Use Class C3). (Departure from Local Plan).","2","500000","350000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T5B7P1OZ00D00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01596/FUL","Approved","Approved","24/12/2025","Southampton City Council","primary_consent","hampshire","southampton","3 St James Road Southampton SO15 5FB","SO15 5FB","New shopfront to facilitate conversion into two shop units.","2","500000","350000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T8143UOZ0YR00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00211/FUL","Approved","Approved","30/04/2026","Southampton City Council","primary_consent","hampshire","southampton","71 - 73 Victoria Road Southampton SO19 9DZ","SO19 9DZ","Change of use of the ground floor to residential and reconfiguration of all floors to form 2 x four-bed dwellings with bin and cycle storage.","2","500000","350000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TB23Z1OZ08G00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01107/FUL","Approved","Approved","27/08/2025","Southampton City Council","primary_consent","hampshire","southampton","130 -132 Shirley Road Southampton SO15 3FD","SO15 3FD","Subdivision of existing takeaway/restaurant/caf� into 2no units (within same use class as existing)","2","500000","350000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T1RFG7OZ00D00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"22/01710/FUL","Approved","Approved","28/12/2022","Southampton City Council","primary_consent","hampshire","southampton","271 Winchester Road Southampton SO16 6TP","SO16 6TP","Subdivision of the existing retail unit into 2 x retail units, associated external alterations, erection of 2.5m high acoustic fence, reconfiguration of car park and landscaping works (amended after validation to remove first floor mezzanine and to include acoustic fence)","2","500000","350000","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=RNDZP1OZM0D00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02497/LBC","Granted","Granted","07/10/2025","Dacorum Borough Council","primary_consent","hertfordshire","hemel-hempstead","20 High Street Tring Hertfordshire HP23 5AH","HP23 5AH","Conversion of ground floor and basement to form 2 no. two-bedroom flats and 1 no. one-bedroom flat and a safety deposit box business. Demolition of existing strong room to rear.","2","500000","350000","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=T3PIUAFOKJD00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/01171/FUL","Granted","Granted","26/05/2026","Dacorum Borough Council","primary_consent","hertfordshire","hemel-hempstead","Friarswood Chipperfield Road Kings Langley Hertfordshire","","Change of use of second floor 2 bedroom flat to office space.","2","500000","350000","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=TFFIERFOH4W00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00422/FUL","Granted","Granted","19/02/2025","Dacorum Borough Council","primary_consent","hertfordshire","hemel-hempstead","Uneek Lettings 28 Lawn Lane Hemel Hempstead Hertfordshire HP3 9HL","HP3 9HL","Demolition of existing commercial building and construction of a mixed use building comprising a commercial unit and two flats.","2","500000","350000","442050","","","","","https://planning.dacorum.gov.uk/publicaccess/applicationDetails.do?activeTab=summary&keyVal=SRVZCRFOGE000","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01131/LB","Decided","Approved","","Worcester City Council","primary_consent","worcestershire","worcester","38 The Tything Worcester WR1 1JL","WR1 1JL","Conversion works to provide two no. 2 bed flats with associated cycle storage and bin provision. Provision of a ground floor toilet and side passage access to upper floors.","2","500000","350000","250000","","","","","https://plan.worcester.gov.uk/Planning/Display/25/01131/LB","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01132/FUL","Decided","Approved","","Worcester City Council","primary_consent","worcestershire","worcester","38 The Tything Worcester WR1 1JL","WR1 1JL","Conversion works to provide two no. 2 bed flats with associated cycle storage and bin provision.","2","500000","350000","250000","","","","","https://plan.worcester.gov.uk/Planning/Display/25/01132/FUL","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DC/25/1914/FUL","Permitted","Permitted","20/06/2025","East Suffolk Council","primary_consent","suffolk","felixstowe","87 - 91 London Road South Lowestoft Suffolk NR33 0AS","NR33 0AS","Change of use of existing offices to create 3 self contained flats","3","495000","346500","280000","","","","","https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SW5KBGQXJ9H00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DC/25/3333/FUL","Permitted","Permitted","18/09/2025","East Suffolk Council","primary_consent","suffolk","felixstowe","Flats 4, 7 And 8 Rosemount 11 Hamilton Gardens Felixstowe Suffolk IP11 7ET","IP11 7ET","Refering (as advised) to a previous application to change existing windows from wooden to UPVC, this is for 3 flats that were not changed at that time. Flat 4 = 5 windows & 1 set of patio doors Flat 7 = 3 windows & 2 sealed unit Flat 8 = 3 windows (& possibly 2 windows at a later date) Changing from brown painted wood to Rosewood UPVC","3","495000","346500","280000","","","","","https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T1NE8MQX06O00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02232/PLF","Application Approved","Application Approved","31/07/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Bramley House 47 Wellington Road Bridlington East Riding Of Yorkshire YO15 2AX","YO15 2AX","Change of use from 4 flats (3 of which are holiday let) to dwelling","4","492000","344400","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T09V83BJG2S00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/03495/PLF","Application Approved","Application Approved","15/12/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","6 Marlborough Terrace Bridlington East Riding Of Yorkshire","","Change of use of 4 holiday flats (C5) to 4 residential flats (C3)","4","492000","344400","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T7AVLABJKFQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/03946/FUL","Granted","Granted","12/11/2025","City of Bradford","primary_consent","west-yorkshire","bradford","1 - 5 Greaves Street Bradford West Yorkshire BD5 7PE","BD5 7PE","Change of use of existing cafe to 6 residential flats with new dormer roof extension to front and rear","6","492000","344400","160000","","","","","https://planning.bradford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T48B0EDHKA200","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/04191/FUL","Granted","Granted","05/11/2025","City of Bradford","primary_consent","west-yorkshire","bradford","St Andrews Mill Legrams Lane Bradford West Yorkshire BD7 2EA","BD7 2EA","Retention of six residential apartments on first, second and third floors","6","492000","344400","160000","","","","","https://planning.bradford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T596TUDHKSF00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/03006/PLF","Application Approved","Application Approved","17/10/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Franley House 37 Riverside Rawcliffe East Riding Of Yorkshire DN14 8RN","DN14 8RN","Sub-division of existing dwelling to form two dwelling houses including construction of new vehicular access and gates","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T4ABCQBJIQG00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00185/PLF","Application Approved","Application Approved","26/01/2026","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Land And Buildings East Of Hill Top Farm Market Weighton Road North Cliffe East Riding Of Yorkshire YO43 4XB","YO43 4XB","Conversion and extensions to disused farm buildings to create two dwellings with associated works and infrastructure","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T9GNPZBJLLK00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01431/STPLFE","Application Approved","Application Approved","19/05/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Bewholme Farm Poultry Unit Catfoss Lane Brandesburton East Riding Of Yorkshire YO25 8ES","YO25 8ES","Erection of 2 replacement poultry houses and 8 feed bins following demolition of existing poultry houses","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=SWILSPBJLCW00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01931/PLF","Application Approved","Application Approved","07/07/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","The Old Dairy Driffield Road Huggate East Riding Of Yorkshire YO42 1YH","YO42 1YH","Sub-division of existing dwelling into two dwellings","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=SZ0NN3BJMWV00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02179/PLF","Application Approved","Application Approved","28/07/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Fern Cottage Hunsley Road Walkington East Riding Of Yorkshire HU17 8SZ","HU17 8SZ","Sub-division of a single dwelling to form two dwellings, installation of front door, removal of existing ground floor side window and alterations to reduce existing single storey side projection, construction of new vehicular access, driveway and turning area to serve new dwelling, and erection of 2m high boundary fence","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T03XCKBJFYA00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"24/03713/PLF","Application Approved","Application Approved","16/12/2024","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Lilac Farm Main Street Bugthorpe East Riding Of Yorkshire YO41 1QG","YO41 1QG","Change of use and conversion of agricultural barns to create two dwellings; erection of single storey extensions to front and rear of Barn A, following demolition of existing corrugated shed; construction of patio and external stairs to Barn A, boundary fences with gates, and associated alterations to windows and doors","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=SOLHXLBJGLG00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02149/PLF","Application Approved","Application Approved","24/07/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","E Dobson And Sons Harland Lane Driffield East Riding Of Yorkshire YO25 6TJ","YO25 6TJ","Erection of 2 dwellings and change of use and conversion of existing warehouse to form 1 dwelling with associated works following part demolition of existing warehouse buildings","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=SZWE8KBJ0X500","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02288/PLF","Application Approved","Application Approved","06/08/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Deepdale House Kirkburn Road Kirkburn East Riding Of Yorkshire YO25 9EA","YO25 9EA","Subdivision of dwelling to create two residential units (retrospective application)","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T0KZ8GBJG9800","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02447/PLF","Application Approved","Application Approved","25/08/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Keyingham Methodist Church Ings Lane Keyingham East Riding Of Yorkshire HU12 9RB","HU12 9RB","Change of use of Methodist Church to two dwellings with associated works including erection of single storey extension and partial extension to rear and reconfiguration of external area at Chapel Cottage to provide parking for all properties following demolition of existing structures to rear","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T1JE7JBJGSQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/02635/PLF","Application Approved","Application Approved","12/09/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Land South Of 64 Main Street Bishop Wilton East Riding Of Yorkshire YO42 1SR","YO42 1SR","Erection of 2 dwellings with associated parking and landscaping","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T2GQ9CBJHHQ00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/03424/PLF","Application Approved","Application Approved","04/12/2025","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Methodist Church Greenshaw Lane Patrington East Riding Of Yorkshire HU12 0RL","HU12 0RL","Change of use of former Methodist Church and attached Manse to form 2 no. dwellings with associated alterations to boundaries and windows","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=T6R77KBJK7Q00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00349/PLB","Application Approved","Application Approved","10/02/2026","East Riding of Yorkshire Council","primary_consent","east-riding-of-yorkshire","beverley","Elstronwick Hall Back Lane Elstronwick East Riding Of Yorkshire HU12 9BP","HU12 9BP","Listed Building Consent for conversion of existing coach house and conversion of stable block to form two separate dwellings, including construction of outbuilding and installation of flue to coach house, and alterations to the walls of the walled garden to include a gate and rebuild of a section of wall (Revised scheme of 23/02482/PLB)","2","490000","343000","245000","","","","","https://newplanningaccess.eastriding.gov.uk/newplanningaccess/applicationDetails.do?activeTab=summary&keyVal=TA94P6BJM4T00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/01193/PA56","Approved","Approved","17/09/2025","Southampton City Council","primary_consent","hampshire","southampton","5 Kings Park Road Southampton SO15 2AS","SO15 2AS","Permitted Development Assessment - Prior Approval sought for a change of use to 3 flats (1 x 3 bed 2 x 1 bed) (Use Class C3)","3","480252","336176","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T2S4ATOZ0KD00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/00353/FUL","Approved","Approved","28/05/2026","Southampton City Council","primary_consent","hampshire","southampton","81 Anglesea Road Southampton","","Erection of a 2 storey rear extension, roof alterations including raising the roof height, hip to gable, front gable features and roof lights to facilitate conversion into 3 flats (2 x one bed and 1 x studio) - [amended plans received 04.06.26 to add rooflights to studio flat]","3","480252","336176","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TCGIO3OZMOI00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00022/FUL","Approved","Approved","13/01/2025","Southampton City Council","primary_consent","hampshire","southampton","50 The Avenue Southampton City Of Southampton SO17 1XQ","SO17 1XQ","Conversion of existing dwelling to 3 flats (2 x one bed and 1 x two bed) with associated parking and storage.","3","480252","336176","250000","","","","","https://planningpublicaccess.southampton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SPX102OZLPO00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/00421/F","Application Permitted","Application Permitted","07/03/2025","King's Lynn & West Norfolk Borough Council","primary_consent","norfolk","kings-lynn","Land West of The Bricklands Brickfields Lane Downham Market Norfolk","","SELF-BUILD: Erection of 2 semi-detached houses.","2","480000","336000","263000","","","","","https://online.west-norfolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=SSRX7KIVI0100","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"25/03972/FUL","Granted","Granted","20/10/2025","City of Bradford","primary_consent","west-yorkshire","bradford","68 Saltaire Road Shipley West Yorkshire BD18 3HN","BD18 3HN","Conversion of vacant retail unit into three retail units with new shopfronts, raised platform and ramp/stepped approach","3","480000","336000","160000","","","","","https://planning.bradford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T4F67IDHKBT00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"26/01661/FUL","Granted","Granted","22/05/2026","City of Bradford","primary_consent","west-yorkshire","bradford","372 - 374 Otley Road Bradford West Yorkshire BD2 4QR","BD2 4QR","Convert existing shop into 3 separate units and installation of external security shutters","3","480000","336000","160000","","","","","https://planning.bradford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=TEX11EDHHVB00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
"DM/25/2828","Approved","Approved","03/11/2025","Mid Sussex District Council","primary_consent","sussex","haywards-heath","Crown Lodge Cantelupe Road East Grinstead West Sussex RH19 3BJ","RH19 3BJ","Conversion of offices to two flats.","2","475000","332500","432000","","","","","https://pa.midsussex.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=T55SDMKT07E00","Approved finance target has no usable decisionDate in the planning JSON, so it cannot be assigned to a weekly approval window until the scraper captures the decision date."
